,Keywords,Topic_Perc_Contrib,Dominant_Topic
606,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.5401999950408936,5.0
607,"defeat, india, team, point, tournament, year, many, contain, match, war",0.36719998717308044,1.0
608,"defeat, india, team, point, tournament, year, many, contain, match, war",0.45969998836517334,1.0
609,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.20489999651908875,5.0
610,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.2718000113964081,5.0
611,"mar, water, surface, earth, crater, large, ice, name, area, small",0.3479999899864197,0.0
612,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5199000239372253,3.0
613,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.29319998621940613,2.0
614,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4690000116825104,1.0
615,"defeat, india, team, point, tournament, year, many, contain, match, war",0.684499979019165,1.0
616,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.3824999928474426,4.0
617,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.4596000015735626,4.0
618,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4885999858379364,1.0
619,"defeat, india, team, point, tournament, year, many, contain, match, war",0.7046999931335449,1.0
620,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.5210000276565552,2.0
621,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.47209998965263367,4.0
622,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5511999726295471,3.0
623,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.43959999084472656,2.0
624,"defeat, india, team, point, tournament, year, many, contain, match, war",0.6215999722480774,1.0
625,"defeat, india, team, point, tournament, year, many, contain, match, war",0.421999990940094,1.0
626,"defeat, india, team, point, tournament, year, many, contain, match, war",0.708899974822998,1.0
627,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6570000052452087,0.0
628,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5497000217437744,3.0
629,"defeat, india, team, point, tournament, year, many, contain, match, war",0.453900009393692,1.0
630,"mar, water, surface, earth, crater, large, ice, name, area, small",0.36640000343322754,0.0
631,"mar, water, surface, earth, crater, large, ice, name, area, small",0.42890000343322754,0.0
632,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4372999966144562,1.0
633,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5182999968528748,0.0
634,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.39879998564720154,5.0
635,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.4740000069141388,2.0
636,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6428999900817871,2.0
637,"defeat, india, team, point, tournament, year, many, contain, match, war",0.2651999890804291,1.0
638,"defeat, india, team, point, tournament, year, many, contain, match, war",0.614799976348877,1.0
639,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4142000079154968,0.0
640,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5443000197410583,0.0
641,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.499099999666214,2.0
642,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5785999894142151,3.0
643,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4668999910354614,1.0
644,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6460000276565552,2.0
645,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.4812000095844269,3.0
646,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.48809999227523804,5.0
647,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.6758000254631042,4.0
648,"defeat, india, team, point, tournament, year, many, contain, match, war",0.328900009393692,1.0
649,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4814000129699707,1.0
650,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5235000252723694,1.0
651,"defeat, india, team, point, tournament, year, many, contain, match, war",0.8586000204086304,1.0
652,"defeat, india, team, point, tournament, year, many, contain, match, war",0.43700000643730164,1.0
653,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5859000086784363,3.0
654,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.42719998955726624,3.0
655,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5317999720573425,1.0
656,"defeat, india, team, point, tournament, year, many, contain, match, war",0.7437000274658203,1.0
657,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.4934999942779541,5.0
658,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5842999815940857,3.0
659,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.36250001192092896,2.0
660,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.46860000491142273,3.0
661,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5375999808311462,3.0
662,"defeat, india, team, point, tournament, year, many, contain, match, war",0.7430999875068665,1.0
663,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.47350001335144043,3.0
664,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.6783000230789185,4.0
665,"defeat, india, team, point, tournament, year, many, contain, match, war",0.3756999969482422,1.0
666,"mar, water, surface, earth, crater, large, ice, name, area, small",0.3682999908924103,0.0
667,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5421000123023987,1.0
668,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6169999837875366,0.0
669,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4117000102996826,0.0
670,"defeat, india, team, point, tournament, year, many, contain, match, war",0.3743000030517578,1.0
671,"defeat, india, team, point, tournament, year, many, contain, match, war",0.6590999960899353,1.0
672,"defeat, india, team, point, tournament, year, many, contain, match, war",0.3255000114440918,1.0
673,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4255000054836273,0.0
674,"defeat, india, team, point, tournament, year, many, contain, match, war",0.46709999442100525,1.0
675,"defeat, india, team, point, tournament, year, many, contain, match, war",0.7095000147819519,1.0
676,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.5187000036239624,4.0
677,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.2612000107765198,2.0
678,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5625,3.0
679,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.3783000111579895,3.0
680,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.39559999108314514,3.0
681,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6121000051498413,2.0
682,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4009000062942505,1.0
683,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.40389999747276306,5.0
684,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.30379998683929443,5.0
685,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.3935000002384186,4.0
686,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4320000112056732,0.0
687,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.4498000144958496,2.0
688,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.4837999939918518,3.0
689,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.6065999865531921,5.0
690,"defeat, india, team, point, tournament, year, many, contain, match, war",0.6442999839782715,1.0
691,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.611299991607666,3.0
692,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5974000096321106,0.0
693,"defeat, india, team, point, tournament, year, many, contain, match, war",0.857200026512146,1.0
694,"defeat, india, team, point, tournament, year, many, contain, match, war",0.6844000220298767,1.0
695,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5787000060081482,3.0
696,"defeat, india, team, point, tournament, year, many, contain, match, war",0.7257000207901001,1.0
697,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5537999868392944,1.0
698,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5242000222206116,1.0
699,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6010000109672546,3.0
700,"defeat, india, team, point, tournament, year, many, contain, match, war",0.40560001134872437,1.0
701,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4846999943256378,1.0
702,"defeat, india, team, point, tournament, year, many, contain, match, war",0.6610000133514404,1.0
703,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.7448999881744385,5.0
704,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5302000045776367,3.0
705,"defeat, india, team, point, tournament, year, many, contain, match, war",0.6021000146865845,1.0
706,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5863000154495239,1.0
707,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4643000066280365,0.0
708,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6473000049591064,0.0
709,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4345000088214874,1.0
710,"defeat, india, team, point, tournament, year, many, contain, match, war",0.34439998865127563,1.0
711,"defeat, india, team, point, tournament, year, many, contain, match, war",0.8046000003814697,1.0
712,"mar, water, surface, earth, crater, large, ice, name, area, small",0.44369998574256897,0.0
713,"defeat, india, team, point, tournament, year, many, contain, match, war",0.738099992275238,1.0
714,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4805999994277954,0.0
715,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5612000226974487,3.0
716,"defeat, india, team, point, tournament, year, many, contain, match, war",0.44690001010894775,1.0
717,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6740000247955322,2.0
718,"mar, water, surface, earth, crater, large, ice, name, area, small",0.43540000915527344,0.0
719,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.3894999921321869,2.0
720,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4876999855041504,0.0
721,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6363000273704529,3.0
722,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.43860000371932983,3.0
723,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.3377000093460083,3.0
724,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7360000014305115,3.0
725,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.37700000405311584,3.0
726,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5809999704360962,3.0
727,"mar, water, surface, earth, crater, large, ice, name, area, small",0.49549999833106995,0.0
728,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7315000295639038,0.0
729,"mar, water, surface, earth, crater, large, ice, name, area, small",0.37940001487731934,0.0
730,"mar, water, surface, earth, crater, large, ice, name, area, small",0.3077999949455261,0.0
731,"mar, water, surface, earth, crater, large, ice, name, area, small",0.3935000002384186,0.0
732,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.45489999651908875,4.0
733,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5525000095367432,3.0
734,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.8440999984741211,2.0
735,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.5109000205993652,4.0
736,"defeat, india, team, point, tournament, year, many, contain, match, war",0.32510000467300415,1.0
737,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4697999954223633,0.0
738,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5845999717712402,3.0
739,"mar, water, surface, earth, crater, large, ice, name, area, small",0.741599977016449,0.0
740,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5733000040054321,0.0
741,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7026000022888184,3.0
742,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8614000082015991,0.0
743,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6169999837875366,0.0
744,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6488999724388123,2.0
745,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6499000191688538,2.0
746,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6948000192642212,3.0
747,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8343999981880188,0.0
748,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6671000123023987,3.0
749,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.36970001459121704,2.0
750,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5281999707221985,3.0
751,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6510000228881836,0.0
752,"defeat, india, team, point, tournament, year, many, contain, match, war",0.45829999446868896,1.0
753,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.45339998602867126,3.0
754,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5835000276565552,3.0
755,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6193000078201294,3.0
756,"mar, water, surface, earth, crater, large, ice, name, area, small",0.41429999470710754,0.0
757,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7178000211715698,0.0
758,"defeat, india, team, point, tournament, year, many, contain, match, war",0.3463999927043915,1.0
759,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.35690000653266907,3.0
760,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.40860000252723694,3.0
761,"mar, water, surface, earth, crater, large, ice, name, area, small",0.3736000061035156,0.0
762,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6940000057220459,0.0
763,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.20489999651908875,5.0
764,"mar, water, surface, earth, crater, large, ice, name, area, small",0.34209999442100525,0.0
765,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.513700008392334,5.0
766,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8756999969482422,0.0
767,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5825999975204468,1.0
768,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4156000018119812,0.0
769,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.33709999918937683,3.0
770,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5885000228881836,0.0
771,"defeat, india, team, point, tournament, year, many, contain, match, war",0.41200000047683716,1.0
772,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7728999853134155,0.0
773,"mar, water, surface, earth, crater, large, ice, name, area, small",0.44600000977516174,0.0
774,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7203999757766724,0.0
775,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7694000005722046,0.0
776,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6129000186920166,0.0
777,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6373000144958496,0.0
778,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7354999780654907,3.0
779,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.20489999651908875,5.0
780,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.7860000133514404,2.0
781,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.39809998869895935,3.0
782,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8343999981880188,0.0
783,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.5615000128746033,2.0
784,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.398499995470047,2.0
785,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8044000267982483,0.0
786,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7502999901771545,0.0
787,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5821999907493591,0.0
788,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6378999948501587,2.0
789,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.8794999718666077,3.0
790,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.4803999960422516,3.0
791,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6654000282287598,3.0
792,"mar, water, surface, earth, crater, large, ice, name, area, small",0.47099998593330383,0.0
793,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.42719998955726624,3.0
794,"mar, water, surface, earth, crater, large, ice, name, area, small",0.885699987411499,0.0
795,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8513000011444092,0.0
796,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6966999769210815,0.0
797,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6679999828338623,3.0
798,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5440999865531921,0.0
799,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.5996999740600586,2.0
800,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6158999800682068,0.0
801,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.6535000205039978,4.0
802,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.4074999988079071,2.0
803,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.5393000245094299,5.0
804,"defeat, india, team, point, tournament, year, many, contain, match, war",0.7749000191688538,1.0
805,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6717000007629395,3.0
806,"mar, water, surface, earth, crater, large, ice, name, area, small",0.48069998621940613,0.0
807,"defeat, india, team, point, tournament, year, many, contain, match, war",0.4569000005722046,1.0
808,"defeat, india, team, point, tournament, year, many, contain, match, war",0.41429999470710754,1.0
809,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5281000137329102,3.0
810,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.4625000059604645,3.0
811,"mar, water, surface, earth, crater, large, ice, name, area, small",0.41749998927116394,0.0
812,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7117000222206116,0.0
813,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.48820000886917114,5.0
814,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5526000261306763,3.0
815,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5228000283241272,0.0
816,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.559499979019165,3.0
817,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7138000130653381,3.0
818,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5360999703407288,3.0
819,"mar, water, surface, earth, crater, large, ice, name, area, small",0.40860000252723694,0.0
820,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7497000098228455,0.0
821,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6740999817848206,3.0
822,"mar, water, surface, earth, crater, large, ice, name, area, small",0.36340001225471497,0.0
823,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7753000259399414,0.0
824,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4934999942779541,0.0
825,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.42890000343322754,3.0
826,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.559499979019165,2.0
827,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5227000117301941,0.0
828,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.38370001316070557,5.0
829,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.8029999732971191,2.0
830,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.7911999821662903,2.0
831,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.5253000259399414,2.0
832,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4715000092983246,0.0
833,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.33629998564720154,3.0
834,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5579000115394592,0.0
835,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6218000054359436,3.0
836,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8503999710083008,0.0
837,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6897000074386597,3.0
838,"mar, water, surface, earth, crater, large, ice, name, area, small",0.691100001335144,0.0
839,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5342000126838684,0.0
840,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7035999894142151,0.0
841,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6764000058174133,0.0
842,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6741999983787537,0.0
843,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6064000129699707,0.0
844,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5195000171661377,1.0
845,"mar, water, surface, earth, crater, large, ice, name, area, small",0.4878999888896942,0.0
846,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.45329999923706055,2.0
847,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.44359999895095825,2.0
848,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.4797999858856201,2.0
849,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6643000245094299,3.0
850,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6011999845504761,0.0
851,"defeat, india, team, point, tournament, year, many, contain, match, war",0.43369999527931213,1.0
852,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.5267000198364258,5.0
853,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6305999755859375,0.0
854,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7626000046730042,0.0
855,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.39309999346733093,2.0
856,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7488999962806702,0.0
857,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5277000069618225,0.0
858,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5267000198364258,0.0
859,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.4715000092983246,3.0
860,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6226999759674072,0.0
861,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.5253999829292297,4.0
862,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7591999769210815,0.0
863,"mar, water, surface, earth, crater, large, ice, name, area, small",0.777400016784668,0.0
864,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6518999934196472,0.0
865,"defeat, india, team, point, tournament, year, many, contain, match, war",0.5817000269889832,1.0
866,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.8614000082015991,3.0
867,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5195000171661377,3.0
868,"mar, water, surface, earth, crater, large, ice, name, area, small",0.48969998955726624,0.0
869,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7300000190734863,0.0
870,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6534000039100647,0.0
871,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6029000282287598,0.0
872,"mar, water, surface, earth, crater, large, ice, name, area, small",0.3310999870300293,0.0
873,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5795999765396118,0.0
874,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7028999924659729,0.0
875,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6449999809265137,0.0
876,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.8129000067710876,3.0
877,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7846999764442444,0.0
878,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7960000038146973,3.0
879,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6753000020980835,0.0
880,"mar, water, surface, earth, crater, large, ice, name, area, small",0.557699978351593,0.0
881,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.5860999822616577,3.0
882,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.453000009059906,3.0
883,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6905999779701233,0.0
884,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6553999781608582,3.0
885,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7246000170707703,0.0
886,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8513000011444092,0.0
887,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7202000021934509,0.0
888,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7239000201225281,0.0
889,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6837999820709229,3.0
890,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7494999766349792,0.0
891,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.6323000192642212,5.0
892,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.6164000034332275,4.0
893,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.48010000586509705,3.0
894,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8338000178337097,0.0
895,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6150000095367432,0.0
896,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6840000152587891,0.0
897,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.4178999960422516,3.0
898,"mar, water, surface, earth, crater, large, ice, name, area, small",0.39969998598098755,0.0
899,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6177999973297119,3.0
900,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.38960000872612,2.0
901,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6261000037193298,2.0
902,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6244999766349792,0.0
903,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7716000080108643,0.0
904,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.5817999839782715,2.0
905,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.5956000089645386,2.0
906,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.6746000051498413,2.0
907,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7717999815940857,0.0
908,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.43790000677108765,5.0
909,"name, feature, make, olympus, valley, map, new, establish, play, albedo",0.7882000207901001,2.0
910,"mar, water, surface, earth, crater, large, ice, name, area, small",0.8485999703407288,0.0
911,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7534000277519226,3.0
912,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.8411999940872192,3.0
913,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7746000289916992,3.0
914,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6467000246047974,0.0
915,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.683899998664856,4.0
916,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.7228000164031982,3.0
917,"mar, water, surface, earth, crater, large, ice, name, area, small",0.7301999926567078,0.0
918,"mar, water, surface, earth, crater, large, ice, name, area, small",0.6901000142097473,0.0
919,"mar, water, surface, earth, crater, large, ice, name, area, small",0.5177000164985657,0.0
920,"india, northern, period, world, southern, dynasty, rule, plain, result, early",0.48829999566078186,5.0
921,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.6010000109672546,3.0
922,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.45089998841285706,3.0
923,"mar, call, cup, impact, cover, cap, pole, martian, size, hemisphere",0.374099999666214,3.0
924,"india, empire, kingdom, company, maratha, later, show, become, east, however",0.5960999727249146,4.0
